OriginalVariableNames,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8
all_hit_rates_collapsed1,0.555555555555556,0.6,0.458333333333333,0.62962962962963,0.478260869565217,0.72,0.703703703703704,0.636363636363636
all_hit_rates_collapsed2,0.652173913043478,0.620689655172414,0.68,0.608695652173913,0.592592592592593,0.681818181818182,0.6,0.652173913043478
all_hit_rates_collapsed3,0.62962962962963,0.863636363636364,0.653846153846154,0.826086956521739,0.76,0.8,0.8,0.722222222222222
all_hit_rates_collapsed4,0.80952380952381,0.8,0.904761904761905,0.851851851851852,0.481481481481481,0.571428571428571,0.636363636363636,0.636363636363636
all_hit_rates_collapsed5,0.6,0.476190476190476,0.76,0.5,0.259259259259259,0.666666666666667,0.692307692307692,0.739130434782609
all_hit_rates_collapsed6,0.565217391304348,0.5,0.461538461538462,0.521739130434783,0.476190476190476,0.521739130434783,0.347826086956522,0.5
all_hit_rates_collapsed7,0.75,0.619047619047619,0.6,0.75,0.518518518518518,0.772727272727273,0.458333333333333,0.615384615384615
all_hit_rates_collapsed8,0.571428571428571,0.72,0.857142857142857,0.652173913043478,0.478260869565217,0.521739130434783,0.5,0.75
all_hit_rates_collapsed9,0.5,0.68,0.45,0.68,0.285714285714286,0.5,0.476190476190476,0.545454545454545
all_hit_rates_collapsed10,0.739130434782609,0.666666666666667,0.5,0.703703703703704,0.571428571428571,0.681818181818182,0.666666666666667,0.583333333333333
all_hit_rates_collapsed11,0.666666666666667,0.875,0.821428571428571,0.703703703703704,0.454545454545455,0.695652173913043,0.625,0.75
all_hit_rates_collapsed12,0.76,0.818181818181818,0.68,0.655172413793103,0.315789473684211,0.409090909090909,0.434782608695652,0.545454545454545
all_hit_rates_collapsed13,0.727272727272727,0.846153846153846,0.75,0.807692307692308,0.818181818181818,0.9,0.625,0.833333333333333
all_hit_rates_collapsed14,0.454545454545455,0.666666666666667,0.555555555555556,0.590909090909091,0.291666666666667,0.541666666666667,0.538461538461538,0.48
all_hit_rates_collapsed15,0.727272727272727,0.714285714285714,0.681818181818182,0.833333333333333,0.769230769230769,0.615384615384615,0.608695652173913,0.75
all_hit_rates_collapsed16,0.736842105263158,0.791666666666667,0.681818181818182,0.64,0.666666666666667,0.909090909090909,0.772727272727273,0.724137931034483
all_hit_rates_collapsed17,0.857142857142857,0.8,0.708333333333333,0.923076923076923,0.416666666666667,0.846153846153846,0.730769230769231,0.777777777777778
all_hit_rates_collapsed18,0.727272727272727,0.846153846153846,0.888888888888889,0.80952380952381,0.772727272727273,0.551724137931034,0.916666666666667,0.851851851851852
all_hit_rates_collapsed19,0.772727272727273,0.708333333333333,0.703703703703704,0.695652173913043,0.304347826086957,0.48,0.541666666666667,0.608695652173913
all_hit_rates_collapsed20,0.782608695652174,0.851851851851852,0.769230769230769,0.72,0.785714285714286,0.481481481481481,0.999,0.736842105263158
all_hit_rates_collapsed21,0.518518518518518,0.695652173913043,0.52,0.478260869565217,0.666666666666667,0.695652173913043,0.523809523809524,0.608695652173913
all_hit_rates_collapsed22,0.565217391304348,0.65,0.666666666666667,0.851851851851852,0.25,0.64,0.478260869565217,0.375
all_hit_rates_collapsed23,0.826086956521739,0.826086956521739,0.884615384615385,0.666666666666667,0.76,0.727272727272727,0.818181818181818,0.769230769230769
all_hit_rates_collapsed24,0.739130434782609,0.72,0.826086956521739,0.833333333333333,0.75,0.681818181818182,0.80952380952381,0.681818181818182
all_hit_rates_collapsed25,0.615384615384615,0.833333333333333,0.814814814814815,0.6,0.434782608695652,0.625,0.368421052631579,0.44
all_hit_rates_collapsed26,0.769230769230769,0.64,0.666666666666667,0.782608695652174,0.769230769230769,0.863636363636364,0.777777777777778,0.782608695652174
all_hit_rates_collapsed27,0.846153846153846,0.791666666666667,0.833333333333333,0.92,0.448275862068966,0.714285714285714,0.956521739130435,0.928571428571429
all_hit_rates_collapsed28,0.769230769230769,0.962962962962963,0.916666666666667,0.88,0.5,0.761904761904762,0.75,0.777777777777778
all_hit_rates_collapsed29,0.576923076923077,0.807692307692308,0.875,0.653846153846154,0.65,0.818181818181818,0.692307692307692,0.631578947368421
all_hit_rates_collapsed30,0.95,0.72,0.8,0.818181818181818,0.814814814814815,0.818181818181818,0.740740740740741,0.833333333333333
